relay,bandwidth
11CCC2E8B663D3978DBE07AFF15A9695F95F06CC,15000
11D25EFE4E83D53DBBDF000252A6671B6BF13D1B,1060
11D3EB91761414F94F3C6BDF8E4875D5E6B783AF,7040
11D58F2A357A4BE885BE002F023382EB3C992FC3,3640
11DF0017A43AF1F08825CD5D973297F81AB00FF3,23000
120B535E53C4ACF968EF3AE269B224D1CF0F3C1E,20000
120F89D102F96647D2258166B3BB50CBFCEF20E3,20200
1211AC1BBB8A1AF7CBA86BCE8689AA3146B86423,451
121ECC8A7BD881823DAEA3C0858D51FDF19B1990,500
1226956E8B2EC04BE7B297734C929636394F36D3,2560
1227458868794EABEEA9DD4073D06ECF114B33D5,15200
1228111A6D4AFC619ED3A70079A3A0B678476A43,7410
122CAEFE8334634033C8DBB1BBF57985F39DB70B,169
122ECB3ECED466B62315C1EECB4CACC139235CA7,23700
12357592948022430A8FE76D312FFA8C5584C5A8,426
12461E6122BFC56D8F1F18690D2159381C7AD7ED,6700
12482DC3A5500416E8738D1987A80B94B943D4EF,12100
124A65274631BA02B6AA0DEDED144D5FDF6BDC35,1010
1258D0A9D95582B7666FC0AF6E9A798109A9A29D,747
126E438B6921882FC17F1FC32AAC617300561938,2370
1271D45E76F8E9922C53AEE46CFBA294001E96C1,638
12836441FEAC9AEE13A144A64E51AB2AD98885B4,550
128FC6D8FBF753121C5662FEE309CCD47B64BA6B,50100
12A1ABE96BB9C950F12028EA4CEB9FC64953B014,7390
12AD30E5D25AA67F519780E2111E611A455FDC89,16200
12B1A5769D38FF47CF68C2235E1BDA315DF400F2,5980
12CF6DB4DAE106206D6C6B09988E865C0509843B,33000
12D552E8AF7AA2B71B218B5BBF6A5FEFA6F26BA0,65000
12D978C2A4CB4AC17940FE88F899B67A0FF9BAAD,22100
12D9DA539F47A5591FD53D92BA9BDDF8889689EC,92
12EFEE1B3A9B887151441746D29091F6ED4B795E,510
12F88798DD4B9BFB25A6978DA83F082EF1D5051A,1280
12FD624EE73CEF37137C90D38B2406A66F68FAA2,3300
130E69E8F783DEF256E757FA78154B7DC2A39E0E,3880
13135CF96F4AD44B37D454CD185D2F5884EF9019,400
13165A5BC700617BE9E9CDD5C52EAD6CAE49C625,36300
131C2E46F47DE274857DF55C756161AA32A08D7D,6060
131FBC8A3D4B44DE9B258ADC58674082B1E06D2C,24800
13362CAB8D1F2B7BA81880E11C2D434C030C18C5,58000
133889AB7079199A4370C87CC7A5CBFFEEC6DE84,2350
133F46E459299E1DCBE91525C353A9DB25C474DB,850
135BEAEC4F17EE69D20DB14D3CD701681F651DF3,33
135F2A8B32F583845F2B0E133EFD84C25026761B,28900
135FF44CC334E6632F2F74B9D99E7D433422ABDA,509
137A2B4AE5A929B56DA12923E567042FC560D7AD,6590
1388AB40396F57ED95BB6036E6504CE8E0F622B8,265
138B95F9A10E8BEBA6B142ADAC7331765C61ACE4,17500
139C86C4C9BC94E89BAF79B15EBFDF9396DD5BB0,10300
13A63EC242A97E7355145601AAF70D99E93CDA3C,254
13AEA94B6C9798B6D8AAEB07478226B4492305DF,11000
13B2354C74CCE29815B4E1F692F2F0E86C7F13DD,25000
13BA0793A699CE23417C6900D4EC835EF46FC02C,51000
13BF6E32689CAA31F944AC066721FB88CF92C464,11000
13D13C0ECB5DE7D9B047E21F674505C90C1E0088,6280
13D5429480F22674F1641B56B069541ACAB10A41,16000
13D6C1AF8B740F68CE39A01D2D475320B920FAB5,137
13EE0E14C6A2751633138277C1443A4C37DD55D4,12000
13F1229C41B8A67F4AB949A3AFA5E6F39EF68BFC,13000
13F24D5FC60E99D3535A68761C2D622303484F93,15000
13F508D94B50769AA44EBAE9720B395BA980EE65,7230
13F7EAE731CA4600951986921E08ECAB9B1D2AF6,1900
13FB26F9361F803AD190FE88B35E241DC084B026,32000
13FBC97516DC854399E70BC7CA9A4513FFD4F08C,8780
13FCE0F6E33CBCE242F7A9286123D94D778D7F40,1350
1408DA5C310FEECE76E7CF88FB68ECB28B22D4DC,293
1416CF7DF73E71AEFDC8374976BDFD6824DC84F0,4630
1424000B86DF67D1FBFF685B204073BB9591CEFD,13000
1443DAAF09F47875D922F718C8CC89A88C50B3F5,2690
144CCCE4EFE85215BC0866E797BEA8F85929CFED,3050
1474512E689C11CD97FD7272DFC5930112A3F3DF,22000
148487C6EBE04EB22496080C20796C51B060F611,8300
14877C6384A9E793F422C8D1DDA447CACA4F7C4B,41600
1489CEB120B3DF9CDF1EB5152A65F8C5F4B9E0F3,11500
149237213C89476F3E44051D3719006F7F140433,1430
14B9AF25856726B6576C1C0FCAAF24E450D377AA,196
14BF183A063E1DC65ADDA9EC3019B47535FF9E7D,0
14C3FD203B014278839B68373BFE0BE926F1E9F3,39600
14CF04009FFE81448391F3FA626E9D2F114BDE54,8120
14D2FDC6ABDCD1A27CA32D13AA2C68566D1E8223,2710
14D57DEDF0A4554A2D21AD53CCCC43E31158C733,79000
14E72D4DA10B66353E583F26EE04AC0D563EA7EF,6430
14F93E6C94D5732C212877D6A680AED747A5D2BC,1750
1528533B79FA2E12C92680A0C25CD09CA4944FFB,12000
1532A36172C70012B1057FBBFAFE2734EDBF4A3B,238
153962FA0F2A058A97D37B039607377EE67E5885,63
153DC150D6000C06E8FAB14B79BDD41B72ED2B21,53000
1542D8D099E9DFB7CB5680811E4D723DD1E98DD6,360
15483893699246724B8135CC6F087767EA89A2D3,970
154DDA3C7D96239E02F08AFA46A9D69C45FE4F78,575
155513DAF42E18FA16FCE77D08417E460785A95B,346
155D6F57425F16C0624D77777641E4EB1B47C6F0,5500
15841A96CA5C1171985A9565BF7CDDFE2BF8E91E,2
158581827034DEF1BAB1FC248D180165452E53D3,24900
158D411B51D313456D45EF66D099585976CCDD6F,1760
15A80D2545D14C00B06C4A655AF1970B5449C28E,41000
15AB5540CEBE19FAF667BD010C916683C609F412,112
15AE6FFE0E245A820D4F74EA64B4C304EE555C1D,1280
15B434A2AC13ADE9E3F7EE6C0A740A377300F1D0,8450
15BE17C99FACE24470D40AF782D6A9C692AB36D6,22300
15C3F39B273727B6AEF44975C5E6F8FA341C2F4B,3600
15D832EEAC678EC7EEB27B0F65E0D50B74A43B5B,17200
15E5BBA49036203A360F00662E93A17D9430025A,467
15EFE7269FB3F8BE7B6E5EF8471ED6A04799B020,33
15F92F4F2A0DA26C0C15B77219F3304E142DECDB,1070
15FEE423DFF8AF9E2E081959B0C6326072C60DA1,10900
160B5805A781D93390D4A2AE05EA9C5B438E7967,5770
160D72085086548EB4836497918E63A170C82E2A,10200
1619F4FCE1C5324CAB703EAD94285B1ABE39F912,151
163303F0583A1917326214379BD1AB2D286046EA,12000
164DAA0055C14E7EC0DDCC4B97E83DEDF183EF74,21100
165567F8D8679FE67B162ECCD232776A031D8DF5,770
165A4E8431369F246F74BF83EEB515B4B1D234C7,69
16672A88338BD011B1CAAD8940FBCB09BD20A88E,29100
166850D169CC7956E77525A1A9228BC4563CFC8B,13500
1668ECE678B33331D68C24DE89985E8A79929439,23900
166985A84230B5F9A78C970736AE944B413930D7,13000
166C96A97C931AFC36DC594C75CCE3E69082E289,1
167DCDA849A47EAEC227B584180CB3E220773151,390
16824F885D72B4FA7A5090E08D877E5404BC214D,15100
1684B30AE2ADD371E5D3A8B3F28ACA4CE9CA2E00,22800
1687ECEA6D20E62CF371BA8D53B95E68788F98C1,2000
168C76E95EDBE58887BCCAF50BEEE16CAE8419AE,431
168E291BD354FD312209A4FAD7ABFA1F91EC7342,18
169535CC4C75FF79C6D548D41720064EE4FE61D2,38000
169D36A75108D9D77B422C89EFA783CFBC662BF8,375
16AE2704B794C6C0013C7E47AF11DCABA808A0B9,1400
16AEEFD65EC4C4BBA37688945B82F76799E283C0,0
16BB0A28C79E7700E73C068C68F3366EB552424D,12500
16EEF6C5080794323E367402D2A8EDCAC99B4575,11
16F50F2728581FE5CA7AC31F5066DCE8653F996C,10000
16F7E9E93D6CC469392AD0BA020A3F359DF98345,70
16F9D7841B7E0F46F491D94EEAE7E4015297494A,11
172375185493D9D6248B01CF9683A5409D0168FA,11
17247F2B1E0DDE042DEC2C7DBDBFA025B9CF6CDD,105
1730E41B3B004479D4EF124B5364CC34CE86F4EA,18700
1733D57AA16D2E9E5A448DA607FCA5FA989E4F4D,8300
173EBA1FACA59718499AE8023187E5F95E8BF1C7,3570
17460997E66C47F805A834BE93CC14EC0DC608EA,647
175D59B37F65EFEB2B9B6B33E53D4754680BBCF9,47
17673FEA158139E9F8BBB39B57DE862C6230C389,660
1789E65D5DE8365EE5B0A6AC962104F3F4D2359D,18
1797F3E88F4E8256DB35B744784FA96FC0854A4F,2170
17A1BA65F89657B35EAF718C46A2073E0A3AE03E,990
17ABA734572DBB1050CF3800F0DD145BAE7ED9A7,26600
17B1E5314EE6D6C418134C80A9BBBC025096AD76,197
17B6A1526B25634CBD255A272ADEC9F57F0A44E7,752
17C05F27A3BA3EF64D2369FE27E900BB88C698D8,3260
17C29FA0BF1CC9E25007C7029683576162C4E688,181
17CC4D25E33993D011CDA6E68806435FFFD2E6C7,5220
17CDC54BBDBDED0574C04FEE37C4030455C2F28E,28000
17D3D5B095EA0DCC9EF4F8F34C0D0B03F1464E51,5600
17EA799CEAFCC13022DF7956415EB9D96B6E2F1D,39000
181756143A6498963A127ABC60C8B957744986C8,1400
181B745BC37CA8DA49B01FAB3933747F99983656,287
181C809513B3C23978AB0C774E162AD2B5D554DC,58600
181DC60C824EB562761FADADFFB7F1E18C19E96A,3000
181F48BFF5D425BCEC1E78DAC5B5F0E45FFDAF4D,5300
183C8C6727E2137AF278B3850AD5D9C2304B98C9,6860
1841CB960128806151B61FC6D87AFBE9A98B99D7,18000
18474F89EC3E8ABE40148B424C8DD5399242CEC1,45800
1850585BE9BCA1F80D0A051909C94E49D1C49ED3,11000
1852D84B0341845F2BDC2CCBC673E9D42307A111,12000
18542F6E78F4F6F220E25432A4C9E6A65DA10C97,2550
185663B7C12777F052B2C2D23D7A239D8DA88A0F,29600
18599D77994910F2FF85A1A8824F7CA9C8F8B543,24600
185F2A57B0C4620582602761097D17DB81654F70,4800
18671DE5092C67883BFB2450C3267B92618BEC66,23000
18747512B2DD1AE88C4CA9F6EAEB687A96389666,30000
18805962D990758381A3938191689045D287F0C5,11900
188673CF3937442517301800F383BE53D4A17732,2960
1896FD33C84D186A70DB8E5B5788D25966B07E7B,4870
18C4914DC93A448498B42069CBC9AE821C7B8F5E,5600
18C94BEEAA4CA87EDEDA94AC79E3B8FB9844FD9D,1550
18CA228529C5D7D24B98D2D49B891C74D9DA8D93,3600
18CA339AD0C33EAB035F1D869518F3D2D88BABC0,176
18CA9EA099BB9861E354D2A6FF49337A7E81C2F3,19300
18D6B387D4C29DC9042B22411020DCB05626DE75,5760
18E753214CD827244280BBD36AAC4F8E70B3EE8D,11700
18EA6AFA3609A0B24752FBF411A2DAADE27DE129,13600
18EAE30A4585BEB0D63D36BCFE3F9CA786CB55C7,170000
18ECBFC3A6834CB67414640C7F1E765E542CED2C,8000
18EEE9D8553BA0171A7967CEB96366864EF0E552,4900
18EF781925EDF5463338AB450EF0C56C5CAA2F1A,779
18F34AE6567F5FB081C4353D5EDA5CEE155810C4,16000
19109FAE0E9EE366FF94EC6A477C3B33E798D181,1570
1912F4D307F8E8E7BEBED577CBA9149D42BBEDE4,9700
19173006B05B6119D966B73AE7677D71EF529CF6,2900
1932C6B0B3D15F6CDA47632FB2257A5DF3BC014F,10
1940201B6DE36820228B29D5F46924D44FF40C8A,9150
1940398159C3C571939363DDE8044F3DB8B97394,14700
1944F3A473CB77B12BDB4E3D15963A24DF58E4E7,10900
1948FEF52897F6A25E456B7DB9C2D37EFB7250C1,2310
195712E96FD1C1B18D14D09E9E4E7A6416E23B2C,5030
196ABA69C056520E041FAE26EFB329940AB110AF,20
198F12E2DEFBE6BEEBC38B2FEDD615AECB38DA7A,25600
19BDED6D4BEAD1BD53343CEE6D9B23FB28828492,375
19BEF177B8B6533A492E850D6413D7A84A180F56,11000
19C019E47303AD9B73E218966A357BBD99B1FC08,45
19DEA2B8BBD3613C50CA24C96C4DE0C3ADAF4A3E,5990
19E10AF1511609165E19330AC49CCFECE6018E48,3300
19F90313B2C0EB03EFC347706F2735E81876D846,459
19FFF04C4B4448A993F5C908C99704881DCD4767,410
1A002B6E163D502F23381391718E11A568976403,7600
1A020A414D8AB25F54415C8C1E75A5562A9DD9A6,8500
1A0993C6272D920833B2D79C1135612FD4EF6F6A,181
1A10F6E2BA45CA4A5EBAA6EF759FCBF4E8AFEEA8,15300
1A17154F4C36A659DCD30344209FAF833DCC99D8,11700
1A243DA6F639A9C99B4391158E0E14E89C29754C,8000
1A25F64FCACEB588B42429F5C463BD0396524280,30200
1A2B77AD0A742CD804B9DD747E2DD8E38D06C915,15500
1A32FE538B6E518464FC4A75BA28D9ED27C9805A,24000
1A3AC11BF85CE386E19863F5CDF7769BA30E4A06,12000
1A425AF67D455DA652E343A53AE6143E42FAB8AA,5200
1A43588BBE1239EA896DD06C22DAB20C0C5E68EF,6400
1A48CACC30FC06427103CEB38C4132873187E7DB,1400
1A4D29C812278ACF99B923B8756404EAAFF4BDE7,2700
1A51BD3B4BC752D175CC5123E83C099F2A0D5004,6
1A52E1EA95EA1C05E6A3B643AA9AC1E87FC796F3,1400
1A53700BD1F3E7BF6CBB1B6FCB3F4AB32F88C915,4500
1A6CD4A78BC5A4F19CF2F27C4AB32E44C8B20769,2690
1A7A2516A961F2838F7F94786A8811BE82F9CFFE,17000
1A7F1DDA2E4C41EE894F61168E80CCB6AB84D18D,67
1A87E0E4B335484FEBBA4CB8621D07D9E2143CA5,660
1AA042AA8013B7C7853CE2A788537DF558498510,30700
1AAC19D892F84910AB94C45092241ABA3CFC4C89,15000
1AAD015F4D885413A2BCE0E58159116901236C49,15000
1AB5E57A8356C94803B9199FD4A9845854E6A0AC,55800
1AB6CC551588A5567E3100B47A8EB5006E8D1B97,10
1ABD48412F145A93C70DF664A2A31A18401ED66B,4710
1ACB2D005191B6B8BE2E26C021EB0BA1647A5AB3,723
1ACC9F9550F6DD6AC3FE8BC9B2F1CF42C968099C,3270
1AD4C27CDC6680A6A97B657CA6E2793A6376645D,87
1AE039EE0B11DB79E4B4B29CBA9F752864A0259E,5000
1AE180250D80A692077EDA35CC8E7387A9FDF220,1200
1AE949967F82BBE7534A3D6BA77A7EBE1CED4369,9300
1AEDA5A5379E58A81DE05B4941D915C457110863,24
1AFF59F9B2579D78284EF7173A183F34086D4B56,11000
1B1C5CE6AD6F597AD757079BADAA48EEE33793C3,17000
1B3E48D75E7F7E61D1B9BBE24BA15A38B454380D,3400
1B605B2751279B152CA098ED76B1EBCC9ADCA239,48900
1B6B37BAE2607E2B6C81685A23556EB7CFB9961C,479
1B6D9FEF5C2F9C6B5BF3C9FAA9131D69B70A35B0,56
1B786EA18DF3D7F1AC93F80FA7F88978048DD8B4,903
1B8FAEDFD428C546A9DCC9EC15E13C0550222D44,12000
1B90395827F7499A37C73F09BC5AA0225808F6FC,21000
1B9235656503E80E913E9C9A139AD89D36E2DFFD,52800
1B963D0CB5CF120BF95CC211F9A577AB09620EFD,780
1B96ED841EA552818028921CC6B514655F3B6E6F,207
1B9C26C1DAB190EAD3EBADB70914E0949ADC2588,3200
1B9FACF25E17D26E307EA7CFA7D455B144B032E5,11200
1BA2F9436C0018A4B52625D071B72F648522B748,8800
1BA7782D8A9F21CDB9E6A6B6820D5DDD9685D001,1610
1BB3C3CC2DEC893C9F484120425A75D6A8113A9D,11200
1BB98B6F6EBCB616D0BD9485EA4B6FA7A7501D74,9200
1BBCAEB763CA46DEB565A7251FAA6AC79A388ADD,4630
1BBD716B4973D96E570D334A5776978BFF7E0E5D,2920
1BDBE9C0F7034E6789A9BF7BED82BE2045F0F5B7,35400
1C0114B974AF5472091E47EF04BB2D56859E87AE,33
1C0736CF3744A3B87C2D2269B8BD3388C7E60552,86000
1C0D0AF3FF05CCBBA4B6ED262196A4C5A76102E6,44200
1C1C275B8E9F8D0824424DDFABCA488BA24756B0,7
1C1C5C412235E5CE0B4EEAD6169583231FC14E57,9830
1C24A2669C7E0D62B2157B95F56ED00EE307C85C,14700
1C265471CAAB20F1D3EFBBB6D6648E060E7F75C4,950
1C3C4AEF036D1202EEC623228EBA5FB71931E2A3,7810
1C4147BDE31ED65715FE1CF088570E145BF46AA1,13700
1C67B63CCF70FF2A02C7CB4053894BE753FECCDA,2680
1C6D92AD122615115DDBE8091787B058740B3C47,8090
1C76E132B97EF0A03874647DE65BA7483469C27B,42
1C7700A94DBBFECFA234C1ADD0D23FB87D1D7599,55000
1C7816BC7936BD955322BD9402855B288CE3C936,11
1C79261551E0F938A0D3959E1F2D74A4B48263FA,5600
1C79D5A473214714A761C0A40DD2D5B031F7E980,5800
1C7D71A2581DE79C5CFC4ED1FF75D5BE30F01BB7,19700
1C84C89198911D0C8962AA65C3E4E6530075396E,4550
1C8B3C3D8BC705883B7799C915B2FE1E0FEB006F,54000
1C916E9F9247FFC63E9011154508CFF7F6A002B2,1190
1C92EA9DFA9E277FA6F023740BE30AD6736D026A,331
1C9DFE4455251AC93E3A628F93BF2B9ACC0956D6,680
1CA6E34E762AB5550FBB254A7C7BD874F1550710,182
1CAFE6E87EE8BBA354DC5647C6E183D8B8AF20EC,16900
1CB56BC46D301CA359BD2908DB7E089B3458F230,9900
1CBA20ECB204FB968103CE5E5BA770B5ABD8AC4E,3200
1CBBCE8DBA28001D7037DD6E193EBFE0563FDEEF,9110
1CD48F4ED0F1821FFBF1940802A13EEFD4C27502,36800
1CDB1C101E0D268BEF9E397C79D6385BA92AFA51,17
1CDCB48F64E21D5ACAFE2471912E2E76F600EDFA,19000
1CE8BF28779BBF4E700CAFCA253217BAF047DCA5,16900
1CE9AB21F6A077CFD5588DC0868AC56AED5EA504,12000
1D03AE8C0EC7AA348A85E0E905D58AFD197899AA,20000
1D04FF920CE804CE357FE62C665901C578BC26D6,12000
1D1E231A88D6D99306AC38F46E9D3EFB9CFBA610,139
1D25C7B2DD3C0BD55526DCF95B175EA3E95D9286,390
1D2ACB5A633A881800C3B5C22E8C2C483EDDA347,12000
1D2BCB3C3CC9820E6F65CEF95F53F28F01D274DA,9
1D3174338A1131A53E098443E76E1103CDED00DC,40000
1D35064C78D7CF07209E21768C438DBC88B90F2D,29600
1D361A2F1CAE4FDD5A85E13C168BE7075A100524,19300
1D43D726E2A047C39A53EF3D0CC10C91C30E4505,25
1D4CAA00EA67F4CEB7237DACE3D6622748604C6D,1900
1D516815D332389A516749FC8DFA9170F93D8F8D,2300
1D54F7CCB7C7A185EE8AA5616C079DD923EB57F2,12600
1D5A20A47771B80995711E20195A21ECB173E1C2,18800
1D61A89F10F8218660E4958EB5482B1768A085F1,8650
1D702DA43D588FE9D308D3879A6F5E61BB2ECCFA,5900
1D8009C68C89508CEAA6E23F9E039A3ED0E20D50,421
1D81272219B679D511930499AD8286BCD8F6C445,21000
1D844F5C61962EBE5FDBEE1E5DD2B663C2FC3196,2970
1D88F5D86AE108640C347C36326DE2EA81A78040,10700
1D89A810BDF84522B6036034F499A766EF294DB1,28700
1D8DE4EF4BFA38D366FCE7249DC41A540D8E1EB9,18000
1D8ED54EA9DF2D46558AD0096DD5D9DD297F13A8,3600
1D963F0A72B8FF21ECD2B2666D70E7040BEDEAB6,6520
1DA888D47E43EDFCC60CBC0E1FDF0C8A43D64343,11200
1DA8D6E01092B20968F99D6861C5D51B8025B511,1530
1DB25DF59DAA01B5BE3D3CEB8AFED115940EBE8B,3730
1DBACC31486FC670FBD403FAE877342EC696D598,16000
1DC17C4A52A458B5C8B1E79157F8665696210E10,16900
1DC6E52ADB9FE4346CEFC05C6916D8B8F7F66D1C,8600
1DCFE4B02216570497F7E83A5B66A43F61DCF385,619
1DE443C3D9C0DC4BB0144180DAF4A3C25BBC91EC,2280
1DE70504C6E9BB223E2EC4FAD45C68C07A6AE9FB,5110
1DE8E81240D20D9755B29A8AEA131BE2CD537FB8,7260
1DFE397493D0791DE63F2D6EA5AB6EBCB7B9871A,8000
1E03D81C9744DE0E3C9DE6E6FBDF1DF9DAEA5AFC,31000
1E26A119172E2EBFC299D5B2DE26B9652D3B7F34,181
1E30069E4E55AF9AC4F288CD17B10BE72552B939,13100
1E5136DDC52FAE1219208F0A6BADB0BA62587EE6,8380
1E5618C079D74CF9AE0C5370DE4C6E1AFD5C0B39,8240
1E602E0AAD909BBCF2026C6C844E33A4AEEEB579,15600
1E63C2CED3B6DDCD1078B2A4F10C8A48BD2C31A0,162
1E64DACE137A4A6223E7A4A73060A22ECA46D7B3,28000
1E70B9253E33D32F69B380B7C5AB0475F22DD349,530
1E7416D0CF37A6661B0130F54C6EBEF071E36C4D,4410
1E75F753D71C1A74548EB64B855C1C4AE5E69579,2700
1E7BDE03151AAB779CB4AFEAEEA52536FFAA9400,285
1E7FE364A814340CBD79AA2B3365E718D3B1A67C,179
1E825573F8EFD5635E5C1E3B85CA647CFC84BA83,34900
1E8F5916A194207798C12F8C419379C91C0255E3,50
1E9367DAD9DF1D3542D66B4AB32499D5B9B6691B,121
1E9659E114A9FA3B07543447325A2B33C2C02590,693
1E9B32A00C594B032597D8B6A1DF79B734531530,46000
1EBA56C764B1C56BE25B405C84C82C58F126B1B6,5200
1EC7A03DDFC9820B55054434ECDB67620DD67966,1630
1EC884DC535E29D485684CD93D612F9F61C9EF71,26500
1EDE36198865B97C22D94D94E4097C8BE963C33F,3100
1EDE608C5E190C8682A2F827664E758416104670,4610
1EE15139F389FDA24400239607CB4C0BE5DD8C76,3
1EFF2704D19BF45305BBCCA53E2B59A3D17A6EE3,760
1F0CBF9F9DE1E372F969BA31D2D214F3CA5DDECD,760
1F186E04173343305C2F1DFA1021C3E2A204B79D,50000
1F2077BF01CAF23F819D4892A89883196ABA842A,840
1F386D45C8A3BB5D160AD30C9DD1794B35DC07C9,202
1F509589F7F70B69A38719A201451CF4B70F89C6,607
1F615177372E7B020AE9C9AD944017D10A8D0F53,4300
1F616EFAE7D4569604372EF960CE27BCC89060A4,250
1F6ABD086F40B890A33C93CC4606EE68B31C9556,20000
1F772DD93DA20A6745E334BAFFC7B9765876BB11,8470
1F7AADAEBD6141DCEA320FE821DC2CF8E7E44B81,42
1F7EAF14071F8975AFCF219FD62E8451B40E70BB,18400
1F8AA59161EB5A22BB96D94FB58B74E9E6634014,2530
1F953ACBFB9F44CE38543B7E9C0E0BE1BDC7E941,50300
1F95CAA33D9FC3441F3E0FF56E29D5761DB76DD7,381
1F97BE0788A261FF978C082E0AB44ADD96AF1F7A,6950
1F9BE9467BCA4D7502CDCCEE79BA3E666868EC1C,5140
1FA44BC51BF2416D3E44C9AAD732F7B14C0D1C05,4690
1FA80EACCDD1F72ADC9D6D15F6E1D362874E332C,1100
1FAEEF35A9B180317DBDCF302036BCE395FB31D7,2030
1FB55CFA96C299215C9F4E519FFA1C3F0E58910B,63000
1FB7B1FD2C46117DC2923874D83957E62F66D0FF,4170
1FBAE723F8186847E30EA1C03CCA3D4081D4E2F9,1400
1FC3146C779687F58CFAF5B54FD6EE299D18F5A2,5260
1FC4D7C6D3CAA8992E8F47404017CEB6D3C01AB8,60000
1FC55B6E54789CB4AEF1F5A9D35C4420789AB5DE,16400
1FDA0EC4053C0B9D0DD6640EFF3174747A0EED9D,3550
1FDF4D0660A7497222C3BA24FEEA316244093CD7,15000
1FFA222F9CE2C6FCDFA8112520D1B7EE5AE2C8DF,57
20042DC39440046CC365E43360519AA703D9FC25,9870
200473B7974E8D78B75B28DBD6C218DA3A0B8059,9110
2006632E0F0339F0DFB6A3AFD5F6FC30EAC96886,530
2022BCB37453DC168E6CB7B4DAD119AC072F2DEE,1520
20361866253BDB1A071D7EAD3744E18704FCE6F1,323
2037A6568C5771A5D8FF5C64FC1819247E6FEE7B,16000
20386D9A32BECBE602375E015FC70117955653F1,15700
2038B2E20A39594DE62CBEBB253FF9B7994A0212,27000
20462CBA5DA4C2D963567D17D0B7249718114A68,19200
20465F3DFD77F7AC95F31A4D35726FB6D82F0E67,4500
2047683DDDA5642AB4FC93414CA4407FE1003813,18000
204ECC4FF8F93862E82FA19C53B5BC98B1AF6046,20000
205352549229B724BBCDF0996EE0E7251A0833FA,193
205ED2C309999F0F18767A1ECCD384B580070BA9,1600
206B2B8C1AB1E20C02CFE2A913AA8DE169980FC2,4570
2076BC52196322F85E696B199FE6B0C35EEF69F0,6020
2076FFDD9C45E64376AF3FDA0EB193785BFBC8E2,5100
207AB36233C684A88C549ACF766A8D268CB4F796,355
208F39CCF602D9549E57D6A386259C1129B8D244,41000
2094ABAD871186D13FB937592B4607D6EA1307EE,5320
2096BCFEBB95A1134F39FCF8CEB076FF41A2B48B,15600
209B6DC8584D0DBC569DBA8DAE88B567A24C9467,5300
20AC4B89A9CE296B6796DA979EEB5EFDF4529F79,4330
20BC2F515B5057D598CCC018705E0ECA918E0395,138
20CD933EDC7260B19040475B24FD6B01B73E94BB,22800
20CE7E9C49A748661E66C747C6E2109CEEAA5705,5540
20D2A186A412EA433D9BAD2FDBD7B48B36B20B34,5
20D51A8B20560484EA914FECD60076406C46B818,7080
20E0DD3AD266195F4620E8334B4CF7F51A3F210D,11000
20E39F153C8B52B9B0F6E10037BEBFA0A08D0D63,219
20EAA2FAEE0A64B78C294536BA3BFF0D749F00E9,174
20F38A7E1C0E8C3706CD516FF00FA13E11720C38,32000
21014C8A0D9806B853203EF1137BD2E20E69D5D7,832
210C0F11CDE4ADA5F83D088C5A89710E31BDC9DD,830
2114FA9A053A4290CC76CB3C20117AF1B24415BF,6100
21187DDD552605957B2EE5ABCBDA0E19251293ED,10000
2119E5A4B5F420165BF5DF19A5A28F4610FFD103,17000
211F033CF992CC1419C57BE579156FC34533BD51,10
2129BE984516F5A6449836F1FA36D42A1E191B4D,1140
21310F48066A4CAADEB2BFD324F0B38F8E1448D6,12000
21317E9C2D1D140409D7ED8998342C55EFE0E4D9,4830
21397EF0704533D8CBC58238373B458DBE35A655,49200
2151722FC89329E9FA40448FA875B9B459901E66,5200
215616527FB97ED5BE0BF8D2166BDB44EEB6A840,20200
218A062DBC0BE78152AA7EBA759136C204156463,4230
21A183AB1F0B207B50A1E08687685A8D940C5F80,2330
21A40CD62C33E0F51DCC9FCC83BAE9B8AEC9D1FC,113000
21A7FA9A16A9920F49A2E09C83A09743EC574824,32000
21AC6EF15C86641CE623B8A08D64144BCAC14AEC,23300
21B55072C00F4522857655FBB0F3E25D75A5357B,649
21B810E625F6DE6FEA47F750BAD5CF2F94787261,1400
21C9D9F1633246269DEB84A79495E85C07E8466D,36000
21EB2176DFD7364A8E3705ABF518E880362425FC,15200
220432392BF2939598CA3BBE4C69DA4BB2771C0C,65000
220E611F6D48A2103CF51CAB85DB1ED5431E4560,243
221546DAE86B003139B13BD6F6AE1B4B42B59DF8,56000
221E976B546E60048A01950250399B8534D4E4B7,2520
221F035A330AC4231A2E3D901F1CB11483C19F66,15000
22296CB6AE56609A96F02FB843AB7B4B0A31CAF4,33900
22404A3E87F2D7FE2FC6359FDE71B6DC2D6E730F,650
2248161EC43AE5CCF3BAFB225CAF2539FA098A99,2110
2251E87A6CC2D9FF43068EF7B7413F63D0044D81,857
225A8EA367DF3073433E0A845DDDA26D2357E4C6,15000
2261A34A8C0502124BCD9516C2671147BC5FE6D7,18000
22658368E5AA075AEAACC19075ADC19670A77165,6240
2269C9905B04530E251186FAD6F56033654E5C99,51600
22775B953E662151549C114CB8EE5FBDBCBDAD02,49500
229A21B9912BD92D696841F77BDEC95A23B67594,9100
229B87191C69AE03FC16151C3BF019B0FEC2DD8F,48000
229D865D7AC084D30E5F5016CE5A8C21740F74F4,18300
22A3E5C3A74CC41D21E90F14862D3FAA9F41506C,12000
